243.55	39.68	77.74	26.75	195.38	115.09	49.75	217.27	186.16	161.04	23.57	77.68	194.51	115.15	42.19	45.29	185.36	41.00	175.97	209.28	37.15	233.41	87.43	147.97	108.58	108.38	128.20	42.54	60.31	166.14	143.60	220.79	156.62	33.79	200.92	131.23	203.07	218.45	37.13	116.96	207.66	145.93	108.06	42.79	61.90	195.21	167.67	188.99	51.69	77.66	60.04	221.02	196.27	204.96	197.80	207.03	237.37	204.59	248.74	31.72	39.07	42.61	175.98	113.94	39.49	156.40	61.37	90.88	181.09	244.30	60.34	106.98	113.66	149.25	131.27	116.59	175.96	42.56	245.99	192.32	169.28	96.27	126.08	208.46	128.49	108.30	205.81	145.64	184.52	43.56	9.98	26.18	207.20	207.37	168.67	107.51	217.33	116.64	148.73	0.33	116.25	183.36	106.06	189.86	105.19	224.47	28.35	51.43	61.92	99.12	224.92	0.41	168.04	208.89	42.82	192.73	153.92	204.55	205.73	212.89	134.13	145.82	41.65	207.97	63.90	165.88	107.45	71.48	179.15	133.34	205.98	173.15	39.07	113.86	210.25	61.84	132.07	207.29	166.89	126.60	107.20	61.85	39.70	130.77	85.82	155.70	206.72	202.99	66.31	186.83	28.18	72.92	234.96	82.43	90.88	86.59	171.03	38.47	68.53	46.05	129.39	118.38	53.24	159.02	111.69	157.66	72.86	10.17
240.59	1.25	74.11	34.84	192.82	124.27	37.83	236.36	205.92	161.62	24.91	74.08	192.00	124.34	56.73	31.33	205.09	3.30	175.42	220.11	14.83	230.66	95.51	149.50	111.20	111.02	117.51	5.37	52.57	155.93	172.49	217.71	157.37	6.17	220.57	122.93	190.62	236.03	14.84	123.62	204.74	162.12	110.79	5.53	75.92	185.52	157.52	186.79	40.33	50.67	52.44	230.32	186.37	191.10	183.76	192.70	242.54	187.19	245.78	31.63	3.87	5.34	175.43	115.63	65.97	157.20	88.47	90.04	153.68	241.37	52.55	127.31	115.45	164.69	123.68	123.28	175.41	5.08	245.30	171.53	198.48	97.20	122.50	236.07	142.29	110.94	202.95	161.89	204.18	56.56	48.96	13.57	233.43	226.75	187.26	129.15	234.51	148.44	164.52	39.25	148.13	170.49	125.32	180.35	87.49	227.92	37.74	40.35	75.99	105.24	215.89	39.34	187.11	236.67	80.79	172.05	129.85	228.55	202.86	227.61	136.46	162.08	55.82	205.13	57.59	184.85	122.20	83.21	162.66	113.34	230.57	200.13	65.61	115.54	196.58	75.98	146.90	227.23	170.65	128.94	117.65	90.22	45.57	129.41	104.80	156.62	233.43	229.26	103.63	206.64	64.22	84.45	243.13	79.71	118.30	122.37	170.70	52.46	105.00	55.27	142.24	123.68	83.56	164.67	113.51	138.96	84.17	49.16
237.96	1.89	71.45	36.40	190.18	121.70	35.18	233.97	203.57	158.96	26.25	71.43	189.35	121.78	58.49	28.68	202.75	5.78	172.77	217.53	12.23	228.02	92.96	146.84	108.56	108.38	114.94	7.77	49.91	153.38	170.62	215.08	154.72	7.59	218.21	120.32	188.14	233.60	12.24	121.02	202.10	159.69	108.15	7.89	73.59	182.97	154.97	184.15	37.67	48.57	49.78	227.71	183.82	188.65	181.32	190.28	239.90	184.86	243.15	29.37	1.25	7.72	172.78	112.99	64.27	154.55	86.66	87.39	151.89	238.74	49.89	125.06	112.80	162.23	121.07	120.67	172.76	7.42	242.65	169.35	196.61	94.55	119.85	234.07	139.80	108.30	200.31	159.46	201.83	58.39	48.71	14.18	231.35	224.38	184.88	126.94	232.06	146.81	162.07	39.00	146.51	168.01	123.03	177.79	85.06	225.27	39.35	37.69	73.66	102.65	213.34	39.09	184.75	234.68	80.06	169.86	127.80	226.36	200.22	225.10	133.81	159.65	57.59	202.49	54.93	182.49	119.76	80.78	160.29	111.06	228.41	198.11	63.92	112.89	194.14	73.65	144.44	224.88	168.00	126.29	115.12	88.48	43.22	126.75	102.54	153.96	231.37	227.18	102.71	204.29	64.59	82.01	240.50	77.06	116.42	121.19	168.04	54.19	103.95	52.92	139.73	121.06	84.59	162.04	110.86	136.65	81.73	48.88
22.84	216.75	145.08	242.26	25.49	112.61	180.48	129.95	126.74	60.92	232.88	145.12	26.36	112.57	262.40	187.02	126.50	220.50	45.65	77.92	203.70	12.89	135.30	74.15	112.62	112.81	102.45	222.05	165.98	68.18	175.21	0.07	65.27	220.89	128.80	95.58	55.69	120.72	203.69	107.70	13.21	113.18	113.16	222.06	161.68	45.59	66.77	31.91	177.95	175.76	166.16	71.10	45.98	62.82	65.54	64.95	52.76	82.39	28.04	193.58	213.92	221.95	45.64	107.10	189.42	65.52	179.69	130.37	141.26	23.61	165.98	142.67	107.41	109.05	94.51	108.04	45.68	221.61	30.02	102.63	182.60	124.61	95.72	185.10	113.12	112.89	15.06	113.50	125.99	263.45	223.22	221.69	174.43	128.73	119.62	146.44	117.84	189.37	110.63	221.10	189.79	66.09	140.04	48.10	136.29	37.95	244.98	178.00	161.69	123.32	33.96	221.14	122.13	186.60	218.67	101.97	128.19	157.90	15.14	101.46	87.87	113.46	261.74	12.90	161.18	121.74	128.30	151.91	84.27	122.18	162.43	168.63	189.73	107.18	60.82	161.80	114.26	132.22	60.98	95.08	120.80	182.43	181.85	90.14	150.41	66.29	177.70	173.11	217.49	127.13	241.35	150.52	69.05	139.76	170.89	210.06	50.59	258.31	212.12	174.82	110.04	105.01	268.42	71.55	109.35	103.77	150.44	222.77
137.73	204.10	141.32	211.57	113.85	87.58	171.31	32.42	1.40	96.14	206.13	141.29	113.39	87.51	224.12	176.54	0.60	207.86	101.03	54.29	190.43	131.00	112.53	94.55	108.55	108.64	141.35	209.92	159.03	141.03	64.69	126.10	95.95	204.10	16.09	133.02	162.11	35.10	190.41	92.58	119.67	44.46	108.59	210.06	128.64	146.45	141.05	110.57	169.41	188.48	158.98	67.73	147.83	169.52	167.23	172.58	96.37	185.80	140.91	172.97	201.34	209.88	101.03	107.92	145.39	95.77	124.16	127.57	221.38	138.02	159.09	78.11	107.81	43.52	130.62	92.78	100.98	209.60	128.59	195.75	60.60	120.29	118.57	60.05	65.56	108.67	118.71	44.59	0.38	225.96	181.30	200.42	50.08	22.50	17.85	77.37	34.84	91.90	42.99	184.94	92.47	156.66	79.56	143.83	164.58	96.90	213.22	169.20	128.57	106.82	156.30	184.93	17.54	61.51	158.58	195.43	194.32	35.05	118.73	38.98	96.26	44.41	223.85	119.45	154.58	19.82	83.16	121.73	171.05	173.27	39.34	45.28	145.81	108.00	170.98	128.58	60.06	22.67	82.02	99.53	91.19	124.47	158.99	109.87	100.23	95.39	52.94	48.00	144.30	2.16	191.48	120.60	81.49	136.67	97.39	126.45	99.74	221.32	138.41	149.29	67.03	95.33	213.28	75.28	108.83	173.64	120.93	180.76
126.30	230.19	164.13	239.67	113.08	109.53	196.16	10.70	29.03	104.68	233.80	164.11	112.83	109.46	252.97	201.72	29.69	234.02	105.24	41.48	216.32	121.37	136.62	106.80	128.86	128.99	156.35	236.06	183.14	148.78	93.35	119.37	105.74	230.68	17.01	147.55	163.49	5.35	216.30	113.13	115.93	68.61	129.01	236.19	155.14	148.22	148.48	111.39	194.12	210.66	183.13	51.07	149.46	171.19	170.16	174.11	79.23	189.05	128.56	199.34	227.37	236.02	105.24	127.17	173.65	105.63	152.98	149.36	231.76	126.43	183.19	106.14	127.13	66.26	145.17	113.39	105.20	235.72	114.92	202.14	84.67	141.79	134.53	70.11	88.96	129.03	115.39	68.84	30.29	254.76	209.99	227.44	59.11	12.20	44.46	105.92	4.95	121.56	66.30	213.19	122.14	161.72	107.12	146.60	183.15	84.74	241.44	193.93	155.08	129.34	152.18	213.17	45.28	71.59	188.20	201.71	206.90	42.67	115.44	18.20	112.00	68.65	252.67	115.59	178.46	47.36	108.54	147.53	177.90	187.96	46.86	69.37	174.07	127.26	171.70	155.11	84.01	15.52	89.35	116.79	114.54	153.50	185.26	125.32	127.63	105.47	62.75	59.16	174.27	28.57	220.82	146.30	61.66	159.11	126.98	156.43	105.37	250.05	168.38	175.59	89.59	115.10	243.01	85.83	128.46	184.45	146.58	209.44
187.84	231.90	179.02	231.66	166.78	129.74	203.53	55.45	52.10	148.07	228.34	178.97	166.33	129.68	239.85	207.75	52.50	235.35	153.82	102.38	219.25	181.91	149.28	145.01	151.62	151.67	188.77	237.43	193.41	192.65	62.41	178.02	147.45	230.38	49.92	181.02	215.02	65.15	219.23	136.26	172.26	88.59	151.52	237.61	158.40	199.35	192.78	163.54	202.07	225.76	193.31	113.87	200.73	222.39	219.94	225.46	142.49	238.40	190.54	200.95	229.41	237.42	153.82	152.31	167.51	147.25	144.68	167.61	271.01	188.05	193.48	107.39	152.12	89.61	178.64	136.37	153.78	237.17	177.37	247.47	39.03	161.14	165.79	7.09	107.69	151.68	171.36	88.55	53.20	241.90	199.46	225.33	4.93	51.81	65.67	104.46	67.29	92.49	88.51	205.27	93.01	208.99	110.38	196.63	207.82	146.30	232.71	201.79	158.32	146.80	208.95	205.23	63.76	8.57	170.61	247.18	242.75	20.96	171.39	81.03	144.46	88.41	239.78	172.01	189.63	65.40	119.59	153.94	222.75	220.32	16.73	32.16	167.91	152.37	223.92	158.29	102.03	48.27	134.48	146.33	130.87	143.68	187.87	157.80	129.23	146.80	1.69	4.98	150.90	51.59	204.73	153.14	125.21	175.23	114.65	129.35	152.33	237.85	145.72	178.52	110.21	139.78	221.76	127.00	152.72	223.46	153.55	198.93
244.95	5.66	78.81	34.11	197.25	129.21	42.54	241.32	210.87	166.26	24.90	78.78	196.43	129.28	55.35	36.07	210.05	1.73	179.98	225.04	19.73	235.03	100.47	154.19	116.01	115.82	121.55	0.89	57.26	159.89	177.09	222.08	162.02	7.90	225.53	127.13	194.31	241.00	19.75	128.52	209.14	167.10	115.60	1.14	80.87	189.46	161.48	191.25	45.02	53.40	57.14	235.21	190.29	194.65	187.31	196.21	247.30	190.37	250.13	36.57	8.59	0.99	179.99	120.40	70.43	161.85	93.02	94.78	155.52	245.73	57.24	132.22	120.21	169.66	127.93	128.17	179.97	1.11	249.79	174.34	203.08	101.98	127.01	240.78	147.26	115.75	207.35	166.87	209.14	55.00	51.56	15.54	238.21	231.71	192.23	134.02	239.49	152.79	169.50	41.91	152.47	174.18	130.25	184.31	91.04	232.62	36.87	45.05	80.94	110.15	219.84	41.99	192.07	241.38	84.02	174.87	132.32	233.41	207.26	232.58	141.21	167.06	54.43	209.52	62.29	189.81	127.17	88.18	166.01	116.46	235.41	204.86	70.06	120.30	200.15	80.93	151.88	232.18	175.40	133.70	122.61	94.70	50.53	134.01	109.71	161.28	238.18	234.03	107.08	211.59	65.69	89.43	247.98	84.42	122.92	126.17	175.27	51.19	108.64	60.23	147.21	128.54	83.70	169.49	118.28	142.12	89.15	51.80
243.15	3.70	76.89	34.41	195.43	127.22	40.61	239.34	208.90	164.36	24.88	76.86	194.61	127.29	55.95	34.14	208.07	0.40	178.11	223.05	17.75	233.23	98.47	152.28	114.05	113.87	119.86	2.44	55.34	158.24	175.28	220.28	160.12	6.92	223.55	125.39	192.77	239.01	17.76	126.54	207.33	165.11	113.65	2.63	78.90	187.82	159.83	189.42	43.10	52.19	55.22	233.23	188.65	193.15	185.81	194.73	245.37	189.01	248.34	34.60	6.63	2.43	178.12	118.46	68.67	159.95	91.23	92.85	154.68	243.94	55.32	130.27	118.27	167.67	126.17	126.19	178.11	2.22	247.95	173.13	201.27	100.04	125.16	238.92	145.27	113.80	205.54	164.87	207.16	55.66	50.55	14.66	236.32	229.73	190.24	132.09	237.49	151.09	167.50	40.87	150.77	172.63	128.28	182.66	89.53	230.71	37.23	43.13	78.97	108.17	218.20	40.95	190.09	239.52	82.77	173.65	131.23	231.48	205.45	230.58	139.28	165.06	55.03	207.71	60.37	187.83	125.18	86.19	164.59	115.12	233.49	202.99	68.31	118.36	198.65	78.96	149.88	230.21	173.47	131.76	120.62	92.94	48.55	132.13	107.76	159.37	236.30	232.14	105.75	209.62	65.15	87.43	246.02	82.50	121.10	124.70	173.40	51.74	107.23	58.25	145.21	126.57	83.70	167.54	116.34	140.77	87.16	50.78
136.88	124.50	56.98	139.52	91.25	4.86	89.26	114.26	85.93	55.59	132.01	56.95	90.39	4.83	156.50	95.09	85.12	128.41	70.47	95.55	110.44	126.94	29.71	43.20	26.16	26.18	66.67	130.38	75.88	85.35	84.60	115.52	51.62	125.88	99.71	60.64	119.75	112.49	110.43	12.77	103.06	40.08	26.00	130.49	52.62	106.29	86.25	84.91	87.12	104.00	75.88	106.75	107.71	125.09	119.74	128.03	123.40	134.78	141.85	94.63	121.61	130.33	70.47	27.93	77.75	51.34	64.56	43.08	150.60	137.55	75.94	31.97	27.67	41.43	58.57	12.69	70.43	130.01	136.34	135.71	105.05	35.98	45.14	131.57	18.98	26.18	101.27	39.95	84.15	157.96	114.20	123.73	125.13	105.29	66.69	36.71	110.69	84.15	41.71	114.62	84.40	105.23	28.24	101.46	82.15	111.55	141.77	86.96	52.59	22.30	130.49	114.63	67.32	132.66	104.00	135.66	120.54	115.07	101.21	102.63	31.87	40.13	156.01	103.22	71.16	65.09	13.79	43.37	112.59	96.59	118.31	98.33	78.13	27.97	128.93	52.66	24.57	106.48	55.74	28.10	7.52	67.10	80.65	40.30	34.86	50.53	126.49	121.49	101.96	86.69	130.02	41.96	120.53	52.18	57.47	96.29	65.75	152.90	96.67	71.37	17.77	17.11	156.20	46.28	27.80	105.13	42.11	113.69
130.05	114.41	41.40	135.98	81.99	23.25	77.53	135.50	109.45	47.55	127.12	41.41	81.11	23.30	155.41	83.98	108.67	118.33	62.40	107.63	100.55	119.91	28.82	34.69	5.31	5.49	38.92	120.13	62.87	62.91	112.32	107.40	43.15	117.32	122.26	33.61	99.63	132.24	100.54	16.13	94.29	64.56	5.87	120.19	54.68	88.00	64.09	75.56	75.08	84.50	62.97	116.41	89.31	103.96	97.87	106.70	127.26	111.17	135.23	87.83	111.49	120.05	62.41	0.37	82.64	42.94	76.75	25.31	122.77	130.79	62.90	57.82	0.26	64.69	31.77	16.04	62.38	119.72	132.51	109.69	132.95	18.13	19.02	158.48	44.70	5.57	92.43	64.53	107.70	156.56	115.76	116.86	151.54	127.26	90.60	62.61	130.09	109.45	65.40	113.81	109.63	82.86	53.84	82.78	56.51	112.82	138.58	75.03	54.70	17.52	115.44	113.84	91.66	159.62	113.65	109.71	92.63	140.47	92.35	119.55	21.22	64.69	154.78	94.58	57.82	89.54	39.21	45.13	87.58	68.75	143.97	125.91	82.93	0.28	108.37	54.82	50.35	128.93	55.36	13.65	25.81	80.02	75.18	18.55	51.78	42.26	153.10	148.04	117.02	110.21	134.05	43.81	128.47	35.78	79.17	115.83	57.45	151.41	112.46	67.58	42.22	12.77	161.24	49.85	1.89	77.86	43.65	115.30
201.65	245.79	194.66	244.03	182.34	146.01	218.30	66.66	67.89	164.40	241.17	194.62	181.92	145.96	251.22	222.34	68.35	249.17	169.86	116.14	233.38	196.10	164.95	161.50	167.90	167.94	205.27	251.23	208.56	209.05	74.31	192.75	163.86	243.99	64.01	197.54	230.95	76.61	233.36	152.62	187.45	105.09	167.79	251.42	173.07	215.30	209.17	179.28	216.91	241.21	208.44	126.88	216.67	238.37	236.05	241.43	155.12	254.56	204.14	215.03	243.36	251.23	169.86	168.68	180.80	163.65	157.96	183.57	287.55	201.82	208.63	122.57	168.49	106.15	195.17	152.72	169.82	250.99	190.69	263.87	48.97	177.19	182.30	10.35	124.04	167.95	186.61	105.05	69.10	253.30	211.67	238.70	18.76	64.84	82.12	119.42	79.05	103.06	105.04	217.88	103.55	225.25	125.70	212.67	224.01	160.03	244.95	216.63	172.98	162.82	224.15	217.83	80.25	9.43	181.80	263.58	259.27	34.89	186.64	93.89	161.00	104.92	251.19	187.18	204.89	81.92	135.43	169.00	239.15	236.79	30.35	46.10	181.19	168.74	239.80	172.95	118.41	61.26	150.68	162.83	146.94	156.72	202.19	174.33	144.07	163.22	16.14	21.28	161.15	67.34	215.81	168.25	137.33	191.00	127.89	139.18	168.48	249.41	156.23	192.95	126.62	156.18	231.56	143.36	169.06	239.99	168.67	211.15
214.27	26.01	47.23	53.78	166.34	98.03	11.00	211.70	181.66	134.79	43.44	47.21	165.51	98.10	75.92	4.45	180.83	29.93	148.69	193.66	12.29	204.28	69.49	122.62	84.35	84.16	92.36	31.77	25.72	130.93	153.22	191.36	130.53	29.45	196.19	97.18	166.53	210.91	12.29	97.03	178.34	137.09	83.94	31.84	52.60	160.51	132.51	160.26	13.52	35.04	25.58	203.67	161.42	167.53	160.24	169.33	215.66	165.18	219.46	14.20	23.09	31.69	148.70	88.75	50.93	130.36	71.06	63.15	138.36	215.04	25.70	104.31	88.56	139.42	97.78	96.69	148.68	31.36	218.69	151.32	179.07	70.32	95.91	215.25	116.82	84.09	176.54	136.88	179.90	76.36	51.26	31.00	211.83	202.23	162.74	106.68	209.29	131.94	139.35	43.11	131.71	146.45	101.92	155.26	64.82	201.04	56.77	13.51	52.68	78.74	190.80	43.19	162.76	215.96	75.54	151.77	111.69	205.85	176.45	201.82	109.57	137.07	75.10	178.72	30.72	160.48	97.29	58.57	140.10	92.30	208.14	179.26	50.68	88.65	172.96	52.70	121.65	202.90	143.76	102.05	91.73	73.57	23.42	102.63	81.92	129.77	212.10	207.72	95.57	182.40	70.94	59.68	216.36	52.83	99.41	111.02	143.94	71.54	95.43	32.39	116.55	96.95	95.44	137.85	86.63	117.37	59.35	51.17
130.32	114.10	41.08	135.69	82.25	23.40	77.22	135.77	109.70	47.84	126.82	41.10	81.37	23.45	155.13	83.67	108.92	118.02	62.67	107.95	100.24	120.18	28.63	34.99	5.11	5.29	38.83	119.82	62.55	63.02	112.42	107.66	43.43	117.01	122.52	33.59	99.77	132.53	100.23	16.32	94.55	64.79	5.67	119.88	54.45	88.17	64.20	75.82	74.77	84.20	62.66	116.73	89.48	104.07	97.98	106.81	127.57	111.23	135.50	87.53	111.18	119.74	62.68	0.66	82.42	43.23	76.59	25.00	122.66	131.06	62.58	57.86	0.54	64.93	31.76	16.22	62.66	119.40	132.79	109.69	133.09	17.83	19.07	158.68	44.90	5.37	92.70	64.76	107.95	156.27	115.49	116.56	151.75	127.53	90.84	62.65	130.38	109.46	65.64	113.54	109.64	82.96	53.88	82.94	56.26	113.13	138.29	74.72	54.47	17.37	115.64	113.57	91.89	159.82	113.45	109.71	92.51	140.69	92.62	119.85	21.52	64.91	154.50	94.84	57.51	89.78	39.27	44.91	87.61	68.60	144.19	126.08	82.70	0.57	108.50	54.59	50.55	129.19	55.67	13.96	25.86	79.87	74.89	18.74	51.69	42.55	153.31	148.24	116.88	110.46	133.81	43.59	128.79	35.46	79.13	115.74	57.73	151.13	112.33	67.31	42.43	13.01	160.99	50.17	1.62	77.80	43.43	115.04
141.21	119.40	52.61	134.30	95.17	7.17	84.33	118.79	90.11	59.34	126.79	52.59	94.30	7.20	151.32	90.10	89.29	123.31	74.39	100.77	105.36	131.23	24.71	46.64	24.38	24.37	65.96	125.29	71.10	86.92	85.39	119.66	55.26	120.72	104.05	60.50	122.00	117.23	105.34	14.00	107.09	44.30	24.13	125.40	47.41	108.88	87.89	88.77	82.22	99.78	71.09	111.97	110.28	127.12	121.57	130.02	128.49	136.16	146.22	89.45	116.52	125.23	74.40	27.15	72.71	54.98	60.08	39.31	149.70	141.89	71.15	30.98	26.84	45.94	58.54	13.78	74.36	124.92	140.96	136.20	106.68	32.54	45.29	134.38	23.25	24.36	105.28	44.15	88.33	152.77	109.08	118.53	128.24	109.72	70.86	35.78	115.47	83.04	46.11	109.42	83.25	106.89	27.06	103.95	79.37	116.49	136.55	82.05	47.38	18.36	133.72	109.43	71.37	135.43	99.41	136.18	119.37	118.63	105.22	107.64	34.50	44.34	150.82	107.26	66.43	69.12	12.27	38.14	113.46	95.10	121.76	100.62	73.08	27.18	131.10	47.45	28.65	110.82	60.32	29.76	2.50	62.73	75.46	41.45	30.75	54.18	129.48	124.53	98.07	90.87	125.03	36.73	125.74	48.00	54.85	93.27	69.60	147.71	92.89	66.16	22.47	18.17	151.31	51.09	26.60	104.88	36.89	108.56
22.29	217.28	145.65	242.84	26.11	113.29	181.03	130.50	127.38	61.58	233.45	145.69	26.98	113.25	262.99	187.56	127.15	221.03	46.31	78.48	204.24	12.40	135.94	74.81	113.24	113.44	102.90	222.57	166.53	68.51	175.92	0.77	65.93	221.43	129.40	96.06	55.61	121.26	204.23	108.37	13.81	113.89	113.78	222.58	162.32	45.68	67.09	32.53	178.50	176.22	166.71	71.58	46.05	62.71	65.50	64.81	53.01	82.27	27.49	194.15	214.45	222.47	46.31	107.73	190.06	66.18	180.37	130.96	141.30	23.07	166.53	143.38	108.03	109.77	95.00	108.71	46.34	222.13	29.75	102.60	183.28	125.21	96.29	185.72	113.83	113.52	15.66	114.21	126.64	264.04	223.85	222.25	175.05	129.32	120.30	147.15	118.39	190.08	111.34	221.71	190.51	66.22	140.75	48.27	136.72	38.32	245.56	178.54	162.33	123.96	33.56	221.75	122.81	187.22	219.34	101.93	128.37	158.51	15.75	102.00	88.52	114.17	262.33	13.51	161.74	122.43	129.00	152.56	84.37	122.50	163.05	169.31	190.38	107.81	60.65	162.44	114.98	132.81	61.69	95.72	121.48	183.11	182.44	90.74	151.10	66.95	178.33	173.74	218.18	127.77	241.99	151.16	69.40	140.34	171.59	210.76	51.25	258.91	212.81	175.43	110.75	105.67	269.06	72.26	109.97	103.99	151.08	223.39
136.16	235.22	170.57	243.33	123.31	116.12	201.80	0.65	30.55	114.13	237.81	170.55	123.05	116.04	255.90	207.21	31.34	239.01	115.16	51.67	221.45	131.41	142.50	115.71	136.05	136.16	164.93	241.06	189.09	158.46	91.46	129.58	115.03	235.42	15.95	156.20	173.69	9.84	221.43	120.17	126.20	74.09	136.16	241.20	159.87	158.38	158.20	121.55	199.82	217.41	189.07	60.77	159.63	181.37	180.28	184.30	88.51	199.17	138.32	204.19	232.43	241.02	115.16	134.65	177.16	114.90	155.95	156.14	241.23	136.28	189.15	109.80	134.60	72.21	153.81	120.42	115.11	240.73	124.55	212.03	80.10	148.64	142.84	61.66	94.91	136.20	125.66	74.28	32.15	257.75	213.11	231.90	50.76	9.38	48.47	109.15	12.34	120.73	72.05	216.72	121.31	171.68	111.12	156.71	190.96	94.68	245.00	199.63	159.81	135.80	162.44	216.70	48.78	63.12	190.07	211.62	216.01	34.90	125.71	28.22	120.27	74.09	255.64	125.86	184.51	51.01	113.76	152.63	187.73	196.67	38.77	65.21	177.58	134.74	181.92	159.83	89.71	10.61	98.87	124.74	120.64	156.25	190.16	133.71	131.77	114.71	54.45	51.30	175.09	29.91	223.14	151.45	70.57	165.68	128.95	156.45	115.16	253.12	169.25	180.46	95.85	122.39	244.61	94.88	135.84	193.81	151.76	212.56
137.31	233.41	169.08	241.30	123.62	114.68	200.12	2.90	28.46	113.73	235.83	169.06	123.34	114.61	253.78	205.49	29.25	237.20	115.08	52.49	219.66	132.41	140.89	115.03	134.76	134.87	164.08	239.25	187.48	158.18	89.02	130.35	114.53	233.56	13.75	155.39	173.91	11.64	219.65	118.86	126.74	72.45	134.86	239.39	158.03	158.56	157.94	121.74	198.16	215.98	187.46	62.01	159.82	181.58	180.39	184.53	89.96	199.27	139.54	202.35	230.63	239.21	115.07	133.45	175.12	114.40	153.85	154.73	240.80	137.43	187.54	107.81	133.39	70.68	153.00	119.10	115.03	238.92	125.84	211.90	77.70	147.26	141.91	59.83	93.35	134.91	126.17	72.64	30.09	255.63	211.01	230.00	48.89	7.24	46.64	107.10	13.88	118.31	70.48	214.68	118.90	171.62	109.18	156.81	189.84	95.77	242.95	197.95	157.96	134.33	163.07	214.66	46.87	61.30	187.83	211.50	215.39	32.85	126.21	29.23	119.33	72.45	253.52	126.41	182.92	49.10	112.03	150.86	187.54	195.87	36.81	62.78	175.54	133.54	182.20	157.98	88.10	8.18	98.52	123.69	119.09	154.11	188.34	132.81	129.84	114.20	52.57	49.30	172.76	27.80	220.94	149.69	72.15	164.22	126.74	154.07	114.97	251.01	166.93	178.63	94.36	121.13	242.35	94.28	134.61	193.32	150.00	210.46
281.17	53.54	113.89	17.93	232.96	153.73	81.29	254.00	222.84	199.08	28.44	113.84	232.09	153.80	4.46	75.36	222.05	51.74	213.88	247.76	60.94	271.06	125.95	186.09	146.64	146.44	162.88	51.76	94.38	201.33	175.83	258.34	194.67	46.46	237.54	166.82	237.56	255.65	60.94	155.50	245.20	183.86	146.13	51.94	100.55	230.74	202.89	226.62	83.67	102.30	94.15	259.60	231.74	238.83	231.56	240.69	275.99	236.68	286.37	65.44	55.14	51.88	213.89	151.90	77.05	194.45	97.44	128.05	205.95	281.93	94.40	144.29	151.62	187.30	167.10	155.14	213.86	52.10	284.04	222.33	200.79	133.90	163.03	240.75	166.89	146.36	243.36	183.56	221.25	5.04	40.33	41.40	240.50	244.05	205.85	144.40	254.65	146.85	186.72	38.47	146.39	217.57	143.67	225.43	136.31	262.98	14.91	83.50	100.57	137.54	260.81	38.46	205.08	241.05	68.12	222.81	181.48	239.23	243.27	250.81	172.31	183.74	3.59	245.53	98.68	202.97	145.85	110.11	211.61	163.50	240.31	206.32	76.64	151.81	244.23	100.49	170.31	243.78	205.34	164.73	145.85	97.23	76.56	168.28	123.79	193.77	239.70	236.29	90.40	223.49	34.95	111.55	273.58	118.96	125.53	112.58	208.95	0.40	94.49	84.01	167.87	156.83	37.34	197.60	149.65	188.77	111.48	40.88
128.60	234.38	168.49	243.61	116.65	113.91	200.44	7.84	32.13	108.88	237.81	168.48	116.42	113.83	256.74	205.98	32.83	238.21	109.21	44.41	220.52	123.94	140.92	111.15	133.28	133.40	160.73	240.25	187.46	152.88	95.58	122.30	110.00	234.82	18.92	151.93	167.13	2.49	220.50	117.53	119.20	72.82	133.42	240.38	159.27	151.91	152.56	115.10	198.40	215.05	187.44	53.17	153.14	174.83	173.91	177.74	80.88	192.81	130.73	203.50	231.57	240.20	109.20	131.60	177.54	109.89	156.74	153.75	235.94	128.71	187.51	110.03	131.56	70.54	149.55	117.79	109.16	239.91	116.94	206.10	85.78	146.18	138.94	69.09	93.25	133.44	118.71	73.05	33.50	258.55	213.80	231.53	58.14	13.06	48.34	109.72	4.71	124.19	70.55	217.09	124.77	165.63	111.09	150.38	187.57	87.16	245.36	198.22	159.21	133.70	155.32	217.08	49.04	70.55	191.69	205.67	211.19	42.04	118.76	20.86	116.41	72.86	256.45	118.85	182.79	51.16	112.73	151.72	181.92	192.33	46.04	70.64	177.96	131.69	175.26	159.23	88.26	15.81	93.54	121.22	118.86	157.21	189.43	129.73	131.64	109.74	61.82	58.51	177.46	31.60	224.44	150.49	62.97	163.48	130.48	159.37	109.42	253.85	171.58	179.75	93.93	119.52	246.44	90.15	132.88	188.68	150.78	213.25
